     .3730000D+00    .1200067D+03
     .3740000D+00    .1107100D+03
     .3750000D+00    .1021655D+03
     .3760000D+00    .9430965D+02
     .3770000D+00    .8708461D+02
     .3780000D+00    .8043751D+02
     .3790000D+00    .7432015D+02
     .3800000D+00    .6868848D+02
     .3810000D+00    .6350231D+02
     .3820000D+00    .5872488D+02
     .3830000D+00    .5432260D+02
     .3840000D+00    .5026476D+02
     .3850000D+00    .4652326D+02
     .3860000D+00    .4307240D+02
     .3870000D+00    .3988864D+02
     .3880000D+00    .3695043D+02
     .3890000D+00    .3423804D+02
     .3900000D+00    .3173337D+02
     .3910000D+00    .2941986D+02
     .3920000D+00    .2728230D+02
     .3930000D+00    .2530674D+02
     .3940000D+00    .2348039D+02
     .3950000D+00    .2179152D+02
     .3960000D+00    .2022934D+02
     .3970000D+00    .1878395D+02
     .3980000D+00    .1744626D+02
     .3990000D+00    .1620790D+02
     .4000000D+00    .1506120D+02
     .4010000D+00    .1399909D+02
     .4020000D+00    .1301508D+02
     .4030000D+00    .1210317D+02
     .4040000D+00    .1125787D+02
     .4050000D+00    .1047412D+02
     .4060000D+00    .9747244D+01
     .4070000D+00    .9072949D+01
     .4080000D+00    .8447275D+01
     .4090000D+00    .7866571D+01
     .4100000D+00    .7327473D+01
     .4110000D+00    .6826879D+01
     .4120000D+00    .6361925D+01
     .4130000D+00    .5929970D+01
     .4140000D+00    .5528578D+01
     .4150000D+00    .5155496D+01
     .4160000D+00    .4808648D+01
     .4170000D+00    .4486114D+01
     .4180000D+00    .4186120D+01
     .4190000D+00    .3907027D+01
     .4200000D+00    .3647320D+01
     .4210000D+00    .3405597D+01
     .4220000D+00    .3180564D+01
     .4230000D+00    .2971022D+01
     .4240000D+00    .2775860D+01
     .4250000D+00    .2594053D+01
     .4260000D+00    .2424650D+01
     .4270000D+00    .2266770D+01
     .4280000D+00    .2119599D+01
     .4290000D+00    .1982381D+01
     .4300000D+00    .1854416D+01
     .4310000D+00    .1735056D+01
     .4320000D+00    .1623698D+01
     .4330000D+00    .1519786D+01
     .4340000D+00    .1422801D+01
     .4350000D+00    .1332263D+01
     .4360000D+00    .1247728D+01
     .4370000D+00    .1168782D+01
     .4380000D+00    .1095040D+01
     .4390000D+00    .1026147D+01
     .4400000D+00    .9617709D+00
     .4410000D+00    .9016051D+00
     .4420000D+00    .8453633D+00
     .4430000D+00    .7927802D+00
     .4440000D+00    .7436088D+00
     .4450000D+00    .6976196D+00
     .4460000D+00    .6545993D+00
     .4470000D+00    .6143492D+00
     .4480000D+00    .5766848D+00
     .4490000D+00    .5414343D+00
     .4500000D+00    .5084377D+00
     .4510000D+00    .4775462D+00
     .4520000D+00    .4486213D+00
     .4530000D+00    .4215339D+00
     .4540000D+00    .3961640D+00
     .4550000D+00    .3723996D+00
     .4560000D+00    .3501366D+00
     .4570000D+00    .3292777D+00
     .4580000D+00    .3097326D+00
     .4590000D+00    .2914169D+00
     .4600000D+00    .2742521D+00
     .4610000D+00    .2581648D+00
     .4620000D+00    .2430869D+00
     .4630000D+00    .2289548D+00
     .4640000D+00    .2157089D+00
     .4650000D+00    .2032942D+00
     .4660000D+00    .1916589D+00
     .4670000D+00    .1807551D+00
     .4680000D+00    .1705378D+00
     .4690000D+00    .1609655D+00
     .4700000D+00    .1519990D+00
     .4710000D+00    .1436021D+00
     .4720000D+00    .1357411D+00
     .4730000D+00    .1283843D+00
     .4740000D+00    .1215026D+00
     .4750000D+00    .1150686D+00
     .4760000D+00    .1090569D+00
     .4770000D+00    .1034439D+00
     .4780000D+00    .9820768D-01
     .4790000D+00    .9332779D-01
     .4800000D+00    .8878537D-01
     .4810000D+00    .8456288D-01
     .4820000D+00    .8064411D-01
     .4830000D+00    .7701407D-01
     .4840000D+00    .7365893D-01
     .4850000D+00    .7056596D-01
     .4860000D+00    .6772346D-01
     .4870000D+00    .6512074D-01
     .4880000D+00    .6274802D-01
     .4890000D+00    .6059644D-01
     .4900000D+00    .5865796D-01
     .4910000D+00    .5692539D-01
     .4920000D+00    .5539232D-01
     .4930000D+00    .5405307D-01
     .4940000D+00    .5290272D-01
     .4950000D+00    .5193705D-01
     .4960000D+00    .5115253D-01
     .4970000D+00    .5054631D-01
     .4980000D+00    .5011618D-01
     .4990000D+00    .4986060D-01
     .5000000D+00    .4977869D-01
