     .3760000D+00    .9231169D+02
     .3770000D+00    .9230256D+02
     .3780000D+00    .9229343D+02
     .3790000D+00    .9228430D+02
     .3800000D+00    .9227517D+02
     .3810000D+00    .9226604D+02
     .3820000D+00    .9225692D+02
     .3830000D+00    .9224779D+02
     .3840000D+00    .9223867D+02
     .3850000D+00    .9222954D+02
     .3860000D+00    .9222042D+02
     .3870000D+00    .9221130D+02
     .3880000D+00    .9220218D+02
     .3890000D+00    .9219306D+02
     .3900000D+00    .9218394D+02
     .3910000D+00    .9217482D+02
     .3920000D+00    .9216571D+02
     .3930000D+00    .9215659D+02
     .3940000D+00    .9214747D+02
     .3950000D+00    .9213836D+02
     .3960000D+00    .9212925D+02
     .3970000D+00    .9212013D+02
     .3980000D+00    .9211102D+02
     .3990000D+00    .9210191D+02
     .4000000D+00    .9209280D+02
     .4010000D+00    .9208369D+02
     .4020000D+00    .9207459D+02
     .4030000D+00    .9206548D+02
     .4040000D+00    .9205637D+02
     .4050000D+00    .9204727D+02
     .4060000D+00    .9203816D+02
     .4070000D+00    .9202906D+02
     .4080000D+00    .9201996D+02
     .4090000D+00    .9201086D+02
     .4100000D+00    .9200175D+02
     .4110000D+00    .9199265D+02
     .4120000D+00    .9198356D+02
     .4130000D+00    .9197446D+02
     .4140000D+00    .9196536D+02
     .4150000D+00    .9195627D+02
     .4160000D+00    .9194717D+02
     .4170000D+00    .9193808D+02
     .4180000D+00    .9192898D+02
     .4190000D+00    .9191989D+02
     .4200000D+00    .9191080D+02
     .4210000D+00    .9190171D+02
     .4220000D+00    .9189262D+02
     .4230000D+00    .9188353D+02
     .4240000D+00    .9187444D+02
     .4250000D+00    .9186535D+02
     .4260000D+00    .9185627D+02
     .4270000D+00    .9184718D+02
     .4280000D+00    .9183810D+02
     .4290000D+00    .9182902D+02
     .4300000D+00    .9181993D+02
     .4310000D+00    .9181085D+02
     .4320000D+00    .9180177D+02
     .4330000D+00    .9179269D+02
     .4340000D+00    .9178361D+02
     .4350000D+00    .9177453D+02
     .4360000D+00    .9176546D+02
     .4370000D+00    .9175638D+02
     .4380000D+00    .9174731D+02
     .4390000D+00    .9173823D+02
     .4400000D+00    .9172916D+02
     .4410000D+00    .9172009D+02
     .4420000D+00    .9171101D+02
     .4430000D+00    .9170194D+02
     .4440000D+00    .9169287D+02
     .4450000D+00    .9168381D+02
     .4460000D+00    .9167474D+02
     .4470000D+00    .9166567D+02
     .4480000D+00    .9165660D+02
     .4490000D+00    .9164754D+02
     .4500000D+00    .9163847D+02
     .4510000D+00    .9162941D+02
     .4520000D+00    .9162035D+02
     .4530000D+00    .9161129D+02
     .4540000D+00    .9160223D+02
     .4550000D+00    .9159317D+02
     .4560000D+00    .9158411D+02
     .4570000D+00    .9157505D+02
     .4580000D+00    .9156599D+02
     .4590000D+00    .9155694D+02
     .4600000D+00    .9154788D+02
     .4610000D+00    .9153883D+02
     .4620000D+00    .9152977D+02
     .4630000D+00    .9152072D+02
     .4640000D+00    .9151167D+02
     .4650000D+00    .9150262D+02
     .4660000D+00    .9149357D+02
     .4670000D+00    .9148452D+02
     .4680000D+00    .9147547D+02
     .4690000D+00    .9146643D+02
     .4700000D+00    .9145738D+02
     .4710000D+00    .9144833D+02
     .4720000D+00    .9143929D+02
     .4730000D+00    .9143025D+02
     .4740000D+00    .9142120D+02
     .4750000D+00    .9141216D+02
     .4760000D+00    .9140312D+02
     .4770000D+00    .9139408D+02
     .4780000D+00    .9138504D+02
     .4790000D+00    .9137600D+02
     .4800000D+00    .9136697D+02
     .4810000D+00    .9135793D+02
     .4820000D+00    .9134890D+02
     .4830000D+00    .9133986D+02
     .4840000D+00    .9133083D+02
     .4850000D+00    .9132179D+02
     .4860000D+00    .9131276D+02
     .4870000D+00    .9130373D+02
     .4880000D+00    .9129470D+02
     .4890000D+00    .9128567D+02
     .4900000D+00    .9127664D+02
     .4910000D+00    .9126762D+02
     .4920000D+00    .9125859D+02
     .4930000D+00    .9124957D+02
     .4940000D+00    .9124054D+02
     .4950000D+00    .9123152D+02
     .4960000D+00    .9122250D+02
     .4970000D+00    .9121347D+02
     .4980000D+00    .9120445D+02
     .4990000D+00    .9119543D+02
     .5000000D+00    .9118641D+02
