4.260e-001	4.27491e-001
4.270e-001	4.03274e-001
4.280e-001	3.80478e-001
4.290e-001	3.59016e-001
4.300e-001	3.38807e-001
4.310e-001	3.19776e-001
4.320e-001	3.01852e-001
4.330e-001	2.84968e-001
4.340e-001	2.69062e-001
4.350e-001	2.54076e-001
4.360e-001	2.39953e-001
4.370e-001	2.26643e-001
4.380e-001	2.14098e-001
4.390e-001	2.02272e-001
4.400e-001	1.91122e-001
4.410e-001	1.80609e-001
4.420e-001	1.70694e-001
4.430e-001	1.61343e-001
4.440e-001	1.52522e-001
4.450e-001	1.44201e-001
4.460e-001	1.36350e-001
4.470e-001	1.28941e-001
