     .2950000D+00    .3506510D+04
     .2960000D+00    .3231500D+04
     .2970000D+00    .2978800D+04
     .2980000D+00    .2746530D+04
     .2990000D+00    .2533000D+04
     .3000000D+00    .2336630D+04
     .3010000D+00    .2156010D+04
     .3020000D+00    .1989830D+04
     .3030000D+00    .1836900D+04
     .3040000D+00    .1696120D+04
     .3050000D+00    .1566500D+04
     .3060000D+00    .1447130D+04
     .3070000D+00    .1337170D+04
     .3080000D+00    .1235850D+04
     .3090000D+00    .1142470D+04
     .3100000D+00    .1056390D+04
     .3110000D+00    .9770150D+03
     .3120000D+00    .9038110D+03
     .3130000D+00    .8362810D+03
     .3140000D+00    .7739700D+03
     .3150000D+00    .7164610D+03
     .3160000D+00    .6633730D+03
     .3170000D+00    .6143540D+03
     .3180000D+00    .5690820D+03
     .3190000D+00    .5272610D+03
     .3200000D+00    .4886190D+03
     .3210000D+00    .4529070D+03
     .3220000D+00    .4198950D+03
     .3230000D+00    .3893730D+03
     .3240000D+00    .3611450D+03
     .3250000D+00    .3350350D+03
     .3260000D+00    .3108770D+03
     .3270000D+00    .2885220D+03
     .3280000D+00    .2678300D+03
     .3290000D+00    .2486730D+03
     .3300000D+00    .2309330D+03
     .3310000D+00    .2145030D+03
     .3320000D+00    .1992830D+03
     .3330000D+00    .1851790D+03
     .3340000D+00    .1721090D+03
     .3350000D+00    .1599930D+03
     .3360000D+00    .1487590D+03
     .3370000D+00    .1383410D+03
     .3380000D+00    .1286790D+03
     .3390000D+00    .1197140D+03
     .3400000D+00    .1113960D+03
     .3410000D+00    .1036760D+03
     .3420000D+00    .9650930D+02
     .3430000D+00    .8985530D+02
     .3440000D+00    .8367600D+02
     .3450000D+00    .7793640D+02
     .3460000D+00    .7260420D+02
     .3470000D+00    .6764940D+02
     .3480000D+00    .6304460D+02
     .3490000D+00    .5876410D+02
     .3500000D+00    .5478430D+02
     .3510000D+00    .5108350D+02
     .3520000D+00    .4764130D+02
     .3530000D+00    .4443920D+02
     .3540000D+00    .4145970D+02
     .3550000D+00    .3868700D+02
